value,df,idf,tf_idf
pwc,9,9.148301063538913,0.3421569577184586
rohitpandey1721,1,10.757738975973014,0.5796083812016208
18eumt102,2,10.352273867864849,1.1182879772681187
capgemini,31,7.985150253733233,0.26687654832950436
interval,19,8.45515388297897,0.4175907231627836
intervals,18,8.506447177366518,0.48858893659325353
non-overlapping,19,8.45515388297897,0.4933971432473032
problem,202,6.137680177491172,0.4227789257053495
scheduling,68,7.2167796519357,0.7049934091813753
corresponding,11,8.965979506744958,0.9962199451938841
reversed,5,9.659126687304903,0.51674623202564
2^n,3,10.064591795413069,0.7786927666714046
exactly,105,6.787447062420892,0.513094935971862
express,34,7.895538095043546,0.4697895635581316
n+1,4,9.841448244098858,0.576694167730921
powers,32,7.954378595066479,0.5468846615693215
tmprofessor,4,9.841448244098858,0.7001951720732624
important,35,7.867367218076849,0.6346957958694933
methods,113,6.714687708138463,0.4756262914185182
substring,159,6.375712341299132,1.2301810305123573
abhilashbhargavagr8,1,10.757738975973014,0.5345202308370729
benz,4,9.841448244098858,0.8291002344409649
graduate,17,8.560514398636794,0.5970271014648805
mercedes,3,10.064591795413069,0.3549198679896446
r&d,40,7.737314089828651,0.22886764621034
trainee,22,8.31539194060381,0.3421569577184586
accenture,26,8.15504929052863,0.5796083812016208
advanced,31,7.985150253733233,0.8652582789337013
shubhajitchak98,1,10.757738975973014,0.8421872384027853
lavishasoni1496,1,10.757738975973014,0.26687654832950436
nlth,4,9.841448244098858,0.7773932066977168
wipro,62,7.307751430141426,0.3549198679896446
madhur912,86,6.984978037878375,1.0058878759705099
started,25,8.192789618511476,0.22886764621034
exciting,1,10.757738975973014,0.599084773439018
hired,3,10.064591795413069,0.3421569577184586
rewards!,1,10.757738975973014,1.0164778959487681
win,7,9.371444614853123,0.5796083812016208
digvijay13873,1,10.757738975973014,0.26687654832950436
ninja,19,8.45515388297897,0.9149628904920972
c++?,60,7.340012292359647,0.5510740387924052
unordered_map,25,8.192789618511476,0.7288089956407102
cognizant,43,7.666696522614698,0.6120352077488967
genc,20,8.406363718809537,0.3459100301225587
subhajeet2479,1,10.757738975973014,0.7204114210833452
dynamic,94,6.897009264932418,0.5358234631666747
key,76,7.1070807346792755,0.4192190653003743
namankedia,9,9.148301063538913,0.6170406420382629
name,72,7.160426715384568,0.5280890077813496
reactjs,113,6.714687708138463,0.3887419860633258
state,30,8.016898952047812,2.6894347439932536
order-agnostic,1,10.757738975973014,1.9885946487666197
search,243,5.9537179312397575,2.516147948853267
user_u3so,2,10.352273867864849,2.588068466966212
average,58,7.373348712627239,1.0985265772627708
ith,5,9.659126687304903,1.1161857138295104
original,29,8.049688774870804,1.065986015709812
applications,68,7.2167796519357,0.931947495910822
real,39,7.762006702419023,1.2152067396237882
world,46,7.6007385548229,1.5368198537104305
concept,17,8.560514398636794,0.5786966627671809
containers,11,8.965979506744958,1.1091048616956778
kubernetes,5,9.659126687304903,2.151547795194603
mehabhalodiya,1,10.757738975973014,2.012918359082614
abhaypratap13092002,1,10.757738975973014,1.3651826686497377
dart,34,7.895538095043546,1.1291502375232942
duplicate,46,7.6007385548229,1.6464020663329517
files,96,6.876175178029576,1.4064091097472724
finding,57,7.39044314598654,1.0579357669675766
vibhutijain99,1,10.757738975973014,1.0019879231800075
garry133,3,10.064591795413069,2.151547795194603
abp25,2,10.352273867864849,0.6583814686001306
qualcomm,35,7.867367218076849,0.4227789257053495
abbreviation,1,10.757738975973014,0.5930226640778586
c#,185,6.225139482819758,0.5258979401676964
display,56,7.4078348886984084,1.0732362985894337
mohan1240760,6,9.504976007477646,0.6310494481558825
text,158,6.381981954312727,0.6566247345971703
defect,2,10.352273867864849,0.7698997310537687
leakage,1,10.757738975973014,0.7010247333366999
satyabrata_jena,73,7.146821063328789,0.4697895635581316
understanding,55,7.42553446579781,0.6188873894846381
absolute,109,6.750405790740543,0.5059781331803586
b,94,6.897009264932418,0.7401821336276919
decrementing,9,9.148301063538913,0.4756262914185182
kartikmodi,49,7.538863151104813,0.4756262914185182
vmware,34,7.895538095043546,0.9020974564919625
analyst,53,7.461902109968685,1.2580739744266336
citicorp,7,9.371444614853123,0.8398962064913702
technology,76,7.1070807346792755,0.8838198438962754
developer,133,6.553046356582048,0.44975834060476316
epam,10,9.052990883734589,1.1953043306636681
decodeuri(),3,10.064591795413069,0.5271137577700234
encodeuri(),1,10.757738975973014,0.513094935971862
npg,1,10.757738975973014,0.8354511693120703
installation,26,8.15504929052863,0.6131823298983275
mechanics,1,10.757738975973014,0.6131823298983275
solving,21,8.359843703174644,0.6631209786414257
wvaibhava,1,10.757738975973014,1.2397567763275967
channels,4,9.841448244098858,1.4059211777284082
"components,",2,10.352273867864849,0.8214917975917532
data,617,5.024397699075268,1.082812163660724
"definition,",9,9.148301063538913,1.4377988279161527
kcjain1970,1,10.757738975973014,0.9867987677518506
"types,",6,9.504976007477646,0.514952203973265
encoding,24,8.232010331664759,2.0580025829161896
muskankhoiya,1,10.757738975973014,2.0387623226321576
system?,6,9.504976007477646,1.565875087673051
persistent,23,8.272832326185014,1.4686381378196167
systems,144,6.4741524141123845,0.34330146931551
sde-1,130,6.5756888333318075,1.1866921360411045
alka16,1,10.757738975973014,1.4177411962277529
connection,14,8.742835955430749,0.6976926631005151
issues,12,8.885936799071423,0.40031482249425654
ssh,5,9.659126687304903,1.905561190010966
troubleshoot,3,10.064591795413069,2.414781671826226
azure,16,8.617672812476743,1.7520587250106605
deploying,3,10.064591795413069,2.1544182031191856
shreyansh2511,1,10.757738975973014,0.6716554891479906
31pi/3,1,10.757738975973014,0.3992848514883502
tan,4,9.841448244098858,1.0568942353723711
libraries,17,8.560514398636794,0.38492657743326597
parthmanchanda81,3,10.064591795413069,0.8200671285389006
adding,67,7.231378451356853,1.3447173719966268
symmetric,18,8.506447177366518,1.3447173719966268
vibhor11,6,9.504976007477646,0.3002361168706924
adichavan095,1,10.757738975973014,0.77364114174833
hashing,32,7.954378595066479,1.6774319659021781
recent,2,10.352273867864849,1.436278802079457
utility,4,9.841448244098858,1.7253789779774746
12,117,6.6802015320672945,1.6774319659021781
commands,40,7.737314089828651,1.1781432536431795
git,27,8.118681646357755,0.5369023583521504
mohammedhamza,1,10.757738975973014,0.8459224384316478
used,40,7.737314089828651,0.29425840227043715
c/c++,184,6.230530331454634,0.563156997985526
dhanshreekulkarni21,1,10.757738975973014,0.5980222826575844
example,122,6.638701801160542,0.8082675068784022
strcat(),3,10.064591795413069,1.2588326895596715
bistpratham,6,9.504976007477646,2.1266117943416294
dataframe,76,7.1070807346792755,1.8269378575353565
pandas,201,6.1426184591317545,0.9855247464746706
plot,55,7.42553446579781,2.6894347439932536
time,295,5.760526702208899,1.028795249550407
associate,76,7.1070807346792755,1.1495015441554028
smritisinha346,1,10.757738975973014,1.3654649364185794
ahirsudarshan794,1,10.757738975973014,1.584162667912941
elite,14,8.742835955430749,1.7929564959955022
evaluator,1,10.757738975973014,1.6402413740164763
prakhargupta24,2,10.352273867864849,1.3933072838624405
xpath,2,10.352273867864849,1.4463829057155295
amigo01,1,10.757738975973014,1.024596874745647
copy,41,7.713216538249591,1.1980343799152737
choudharygaurav223,1,10.757738975973014,1.6098544478841506
deloitte,33,7.924525631916797,0.675146106561711
steps,93,6.907591374262955,1.3257297658444132
vivekvarshney40hd,1,10.757738975973014,1.436278802079457
digital,148,6.4469398505874995,1.3207542719861327
specialist,15,8.678297434293178,1.3933072838624405
bot,13,8.8118288269177,0.7126936411160971
dwaipayanbandyopadhyay2,1,10.757738975973014,0.675146106561711
telegram,4,9.841448244098858,0.6263860847441755
mithlesh upadhyay,18,8.506447177366518,1.3933072838624405
syllabus,9,9.148301063538913,1.5088318139557648
lists,85,6.996538860279451,1.3207542719861327
mohdanas1612,1,10.757738975973014,1.1980343799152737
address?,2,10.352273867864849,0.675146106561711
ip,45,7.622244760043864,0.8462610611593244
keshadi,2,10.352273867864849,1.6774319659021781
form?,2,10.352273867864849,1.7929564959955022
radical,1,10.757738975973014,1.4177411962277529
sin(225°),1,10.757738975973014,0.6570164976497803
btech19eskcs099,8,9.25366157919674,0.8239347406913244
notation?,1,10.757738975973014,2.07045477357297
life,28,8.083590326546485,1.0468560110896188
trigonometry?,1,10.757738975973014,2.151547795194603
corresponds,1,10.757738975973014,2.151547795194603
downward,2,10.352273867864849,1.7931959013489918
kartikey134,12,8.885936799071423,1.1363397992952111
node,197,6.1626191258384235,0.6612412522732097
path,205,6.1230099877433775,1.1320750902738281
corner,20,8.406363718809537,1.1942633861678063
geeks,7,9.371444614853123,0.485922728488895
live,14,8.742835955430749,1.0098370745512968
workshops,1,10.757738975973014,0.5786966627671809
eclipse,3,10.064591795413069,0.8200671285389006
ide,4,9.841448244098858,0.9555279583453299
java?,91,6.929097579483919,1.207390835913113
prernap1909,3,10.064591795413069,1.3447173719966268
amulshaturia,2,10.352273867864849,1.0507954648511921
blocks,19,8.45515388297897,1.2301810305123573
continuous,15,8.678297434293178,0.7908652721412125
diagonals,17,8.560514398636794,0.5063595799212833
atharvachavan29,1,10.757738975973014,0.7834248011342494
atos,1,10.757738975973014,0.9779762705430013
earn,5,9.659126687304903,0.34166513713318664
github?,4,9.841448244098858,0.39975458448538925
money,12,8.885936799071423,0.3459100301225587
table,104,6.796925806375436,0.9411158061695317
update,45,7.622244760043864,0.5796102128453756
utkarshtyagi0066,1,10.757738975973014,0.851949510441193
edge,33,7.924525631916797,0.8316637330489921
extensions,4,9.841448244098858,0.8150890460677235
antimadwivedi28,6,9.504976007477646,0.6734395353362189
rj13to,2,10.352273867864849,1.2580739744266336
samsung,109,6.750405790740543,0.6065471409898054
consultant,15,8.678297434293178,1.2301810305123573
oracle,124,6.622572419230658,0.7103206450923983
direct,10,9.052990883734589,0.9448832323027916
plane,17,8.560514398636794,1.2580739744266336
remainder,27,8.118681646357755,1.3447173719966268
angular,32,7.954378595066479,0.6833687344807211
component,40,7.737314089828651,1.6402413740164763
dialog,9,9.148301063538913,1.7929564959955022
primeng,2,10.352273867864849,1.1866921360411045
taran910,16,8.617672812476743,1.6402413740164763
harshvar70,1,10.757738975973014,1.2816143401398994
juspay,5,9.659126687304903,1.4571393259051248
prasanthksp,2,10.352273867864849,1.0847871792866473
programmer,25,8.192789618511476,0.9500923193528625
calculated?,1,10.757738975973014,0.5059781331803586
"cosine,",1,10.757738975973014,0.4756262914185182
"sine,",1,10.757738975973014,0.8238842190214108
tangent,2,10.352273867864849,0.9981437817166541
dataset?,1,10.757738975973014,0.8508119071739483
vkvkumar2001,1,10.757738975973014,1.0449804628968304
(linear,3,10.064591795413069,0.8270614412556098
characteristics,13,8.8118288269177,0.7023319379566538
non-linear),1,10.757738975973014,0.22886764621034
v-i,1,10.757738975973014,0.4380109984331869
usi,6,9.504976007477646,0.5930226640778586
apply,18,8.506447177366518,0.5930226640778586
colors,31,7.985150253733233,0.5258979401676964
different,220,6.052723455015206,0.5258979401676964
document,23,8.272832326185014,0.7628798530958207
html,810,4.7526181024175465,1.7929564959955022
ways,250,5.925433217401175,1.0836877110257983
substrings,120,6.655095610936218,0.6570164976497803
flatten,14,8.742835955430749,1.012601291474799
place,23,8.272832326185014,1.5422769298661232
darkphoenix349,1,10.757738975973014,1.1548495965806531
doubled,1,10.757738975973014,1.3447173719966268
bangalore,48,7.559065858422333,0.8350251915084118
institute,7,9.371444614853123,0.5916351826886584
research,29,8.049688774870804,0.8278215524038323
(binary,2,10.352273867864849,0.4446642603785071
3,440,5.361841281086113,1.207390835913113
avoiding,4,9.841448244098858,0.9905657039895996
pointer,79,7.0688595218590775,0.7372408214514177
search),3,10.064591795413069,1.2531767539681056
ternary,23,8.272832326185014,1.2027966086559498
sabarnna130,1,10.757738975973014,1.6402413740164763
superprocure,1,10.757738975973014,1.7253789779774746
hunt,9,9.148301063538913,1.2936677837365038
national,17,8.560514398636794,1.4571393259051248
talent,9,9.148301063538913,2.588068466966212
abhishekrai12,1,10.757738975973014,2.414781671826226
veritas,10,9.052990883734589,2.6894347439932536
dmahek1,1,10.757738975973014,2.588068466966212
lti,3,10.064591795413069,0.3758316508465053
(shecodes),2,10.352273867864849,0.845515388297897
accolite,64,7.276498886637322,0.49510991158771045
internship+fte,7,9.371444614853123,0.5277100052631022
electric,10,9.052990883734589,0.6732387285237865
general,17,8.560514398636794,0.8965979506744959
shivamsingh00141,2,10.352273867864849,0.905299088373459
version,21,8.359843703174644,0.5489880816909686
gurjeetsinghvirdee,1,10.757738975973014,0.6440250862436704
local,32,7.954378595066479,0.5466949875845769
closure,14,8.742835955430749,0.6240083799411504
describe,2,10.352273867864849,0.48858893659325353
bootstrap,103,6.806495257391586,0.5863444502923357
button,84,7.008234900042642,0.4227789257053495
groups,43,7.666696522614698,0.6099867574344094
pihu24aru20pr,1,10.757738975973014,0.7155834291596337
schlumberger,3,10.064591795413069,1.1953043306636681
abhiabhii2000,1,10.757738975973014,0.6389380647935858
changed,9,9.148301063538913,1.1502526519849832
ceil,5,9.659126687304903,1.5368198537104305
floor,13,8.8118288269177,0.29425840227043715
america,8,9.25366157919674,0.29425840227043715
apprentice,1,10.757738975973014,1.024888576788129
bank,55,7.42553446579781,1.5368198537104305
shwetankasingh,2,10.352273867864849,1.4788962668378354
2021(virtual),3,10.064591795413069,1.5368198537104305
ibm,28,8.083590326546485,0.8163963782497281
ayushpandey3july,3,10.064591795413069,0.8197586440517682
binding,19,8.45515388297897,0.5323798019844669
viewmodel,3,10.064591795413069,0.34330146931551
(15pi/4)?,1,10.757738975973014,1.7929564959955022
cos,4,9.841448244098858,0.5132354365776879
sin,4,9.841448244098858,0.5373243913183925
apis,6,9.504976007477646,0.5933433260068252
interesting,56,7.4078348886984084,0.31942788119068016
projects,18,8.506447177366518,1.0757738975973015
tausifsiddiqui,6,9.504976007477646,0.20598088158930603
date,59,7.356541594310858,0.7120152816246628
romy421kumari,12,8.885936799071423,0.3079412619466128
today,1,10.757738975973014,0.6560537028311205
bny,9,9.148301063538913,1.0757738975973015
mellon,9,9.148301063538913,0.24018889349655392
betsol,1,10.757738975973014,0.6170406420382629
50,34,7.895538095043546,0.6170406420382629
interviews,17,8.560514398636794,0.34166513713318664
adbhadauria6a,1,10.757738975973014,0.34166513713318664
components,60,7.340012292359647,0.9411158061695317
re-rendering,1,10.757738975973014,0.9779762705430013
customize,5,9.659126687304903,0.8412419617451582
pagination,6,9.504976007477646,0.4036885717477936
rarya2552,2,10.352273867864849,0.49908007426451684
app,125,6.614604249581481,0.4192190653003743
bhartik021,6,9.504976007477646,0.35036288348985595
fir,1,10.757738975973014,0.4397300429339282
chouhanharshit87,1,10.757738975973014,1.0757738975973015
log,17,8.560514398636794,0.764422366676264
monitor,9,9.148301063538913,0.764422366676264
